,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
1979,5716-EZXZN,1,0,0,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,1,0,1,0,65,0,1,0,1,1,0,1,1,0,1,0,3,99.05,6416.7,0,0,59,5878,
1980,6837-BJYDQ,1,0,0,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,0,0,0,0,3,0,0,2,2,2,2,2,2,2,2,1,1,19.6,61.35,0,0,33,2543,
1981,6440-DKQGE,1,0,0,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,0,0,0,0,30,0,0,1,0,1,1,0,1,0,2,1,3,64.5,1929.95,0,0,30,4320,
1982,3466-BYAVD,1,0,0,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,0,0,1,1,15,0,0,1,0,1,1,1,0,1,0,0,1,69.5,1071.4,0,0,35,3128,
1983,3780-YVMFA,1,0,0,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,1,0,1,1,8,0,0,1,0,0,0,1,1,1,0,0,0,68.55,564.35,0,0,58,3123,
1984,1679-JRFBR,1,0,0,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,1,0,1,0,70,0,1,0,1,1,1,0,1,1,2,0,3,108.15,7930.55,0,0,41,5192,
1985,9073-ZZIAY,1,0,0,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,0,0,1,0,62,0,0,1,1,1,1,1,1,1,1,1,0,86.1,5215.25,0,0,62,5769,
1986,3077-RSNTJ,1,0,0,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,1,0,1,1,6,0,0,2,2,2,2,2,2,2,0,1,1,19.7,113.5,0,0,43,4293,
1987,6551-GNYDG,1,0,0,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335,1,0,1,1,14,0,0,0,0,0,0,0,0,1,0,0,2,80.9,1152.8,0,0,46,2563,
1988,9167-APMXZ,1,0,0,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,1,0,0,0,22,0,1,0,0,0,0,0,1,0,0,0,2,84.15,1821.95,0,0,32,3549,
1989,2749-CTKAJ,1,0,0,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,0,0,1,0,22,0,0,2,2,2,2,2,2,2,2,1,1,20.15,419.9,0,0,72,2173,
1990,6371-NZYEG,1,0,0,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,0,0,1,0,16,0,0,1,1,0,1,0,1,0,1,1,1,64.25,1024.0,0,0,77,5511,
1991,7554-NEWDD,1,0,0,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,0,0,0,0,10,0,1,2,2,2,2,2,2,2,1,1,2,25.7,251.6,0,0,8,3611,
1992,8992-VONJD,1,0,0,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,1,0,0,1,13,0,0,1,1,1,0,0,0,0,0,0,0,56.0,764.55,0,0,22,5156,
1993,4482-EWFMI,1,0,0,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69.7,135.2,0,0,43,3056,
1994,4648-YPBTM,1,0,0,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732,0,0,0,0,53,0,1,1,0,1,1,1,0,1,1,0,2,73.9,3958.25,0,0,55,5644,
1995,2907-ILJBN,1,0,0,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,1,0,1,0,11,0,0,2,2,2,2,2,2,2,2,1,1,20.6,233.9,0,0,29,4047,
1996,6345-FZOQH,1,0,0,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,0,0,1,0,69,0,0,2,2,2,2,2,2,2,1,1,1,19.9,1363.45,0,0,54,5570,
1997,5997-OPVFA,1,0,0,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625,0,0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,2,89.05,6254.45,0,0,54,6212,
1998,1159-WFSGR,1,0,0,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,1,0,1,1,16,0,0,2,2,2,2,2,2,2,0,1,0,20.4,321.4,0,0,62,3990,
1999,7654-YWJUF,1,0,0,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929,0,0,1,0,43,0,0,0,1,0,1,1,0,0,2,0,2,84.25,3539.25,0,0,51,4382,
2000,6727-IOTLZ,1,0,0,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225,0,0,1,0,14,0,0,1,0,1,1,1,1,1,1,1,1,81.95,1181.75,0,0,52,2564,
2001,5918-VUKWP,1,0,0,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752,1,0,0,0,32,0,0,2,2,2,2,2,2,2,2,1,2,20.55,654.55,0,0,77,5358,
2002,1744-JHKYS,1,0,0,Pasadena,91105,"34.13946, -118.166649",34.13946,-118.166649,1,0,1,0,34,0,1,2,2,2,2,2,2,2,0,1,0,24.7,780.2,0,0,72,3421,
2003,5947-SGKCL,1,0,0,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,1,0,1,1,15,0,1,0,0,1,1,0,1,1,0,0,2,105.35,1559.25,0,0,66,2721,
2004,3712-PKXZA,1,0,0,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,0,0,1,0,61,0,0,2,2,2,2,2,2,2,2,0,3,20.55,1252.0,0,0,42,5110,
2005,6582-OIVSP,1,0,0,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,45.3,45.3,0,0,48,3575,
2006,5524-KHNJP,1,0,0,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839,0,0,1,0,33,0,0,1,1,0,1,0,1,1,2,1,3,74.75,2453.3,0,0,26,5344,
2007,4827-USJHP,1,0,0,Glendale,91208,"34.195386, -118.238508",34.195386,-118.238508,0,0,0,0,20,0,0,1,0,1,0,0,0,0,0,0,1,51.8,1023.85,0,0,24,2764,
2008,8167-GJLRN,1,0,0,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259,0,0,0,0,3,1,2,1,0,0,0,1,0,0,0,1,0,30.4,82.15,0,0,55,3108,
2009,0956-SYCWG,1,0,0,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,1,0,0,0,13,0,0,2,2,2,2,2,2,2,2,1,0,19.65,244.8,0,0,49,2024,
2010,8017-UVSZU,1,0,0,Calabasas,91302,"34.130861, -118.68346",34.130861,-118.68346,1,0,1,0,40,0,1,1,0,1,0,0,0,0,0,1,3,56.6,2379.1,0,0,72,3359,
2011,7100-FQPRV,1,0,0,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,0,0,1,0,43,0,1,1,1,0,0,1,0,1,2,0,3,71.9,3173.35,0,0,23,4106,
2012,2984-RGEYA,1,0,0,Winnetka,91306,"34.209532, -118.577563",34.209532,-118.577563,1,0,1,0,69,0,0,2,2,2,2,2,2,2,1,1,2,19.75,1375.4,0,0,72,5325,
2013,9680-NIAUV,1,0,0,West Hills,91307,"34.199787, -118.68493",34.199787,-118.68493,1,0,1,0,72,0,1,0,1,1,1,0,1,1,1,1,3,109.7,8129.3,0,0,74,5945,
2014,2146-EGVDT,1,0,0,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883,0,0,1,0,59,0,0,2,2,2,2,2,2,2,1,1,3,19.3,1192.7,0,0,28,4149,
2015,2604-IJPDU,1,0,0,Encino,91316,"34.150354, -118.518292",34.150354,-118.518292,1,0,1,0,20,0,0,0,1,1,0,1,1,0,0,0,0,96.55,1901.65,0,0,36,4382,
2016,9178-JHUVJ,1,0,0,Newbury Park,91320,"34.172071, -118.946262",34.172071,-118.946262,0,0,1,1,24,0,1,2,2,2,2,2,2,2,1,0,2,24.1,587.4,0,0,26,4634,
2017,6168-YBYNP,1,0,0,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,0,0,0,0,59,0,1,0,0,1,1,1,1,1,0,0,0,111.35,6519.75,0,0,62,6047,
2018,7255-SSFBC,1,0,0,Northridge,91324,"34.238208, -118.55029",34.238208,-118.55029,0,0,1,1,72,0,1,0,0,1,1,1,1,1,1,0,2,112.25,8041.65,0,0,55,4099,
2019,3645-DEYGF,1,0,0,Northridge,91325,"34.236683, -118.517588",34.236683,-118.517588,0,0,0,1,1,0,0,2,2,2,2,2,2,2,0,1,1,20.75,20.75,0,0,25,3358,
2020,9323-HGFWY,1,0,0,Porter Ranch,91326,"34.281911, -118.556218",34.281911,-118.556218,1,0,1,0,27,0,0,0,1,0,0,1,1,1,2,0,3,101.9,2681.15,0,0,69,3795,
2021,8544-GOQSH,1,0,0,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,1,0,0,0,14,0,0,0,0,1,0,1,0,0,0,0,3,80.05,1112.3,0,0,53,4400,
2022,3363-DTIVD,1,0,0,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,0,0,1,1,71,0,1,0,1,0,1,0,1,1,1,1,0,105.55,7405.5,0,0,63,5010,
2023,7018-WBJNK,1,0,0,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,3,78.3,1033.95,0,0,26,5566,
2024,9142-KZXOP,1,0,0,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,1,3,68.85,2958.95,0,0,51,2053,
2025,7674-YTAFD,1,0,0,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296,1,0,0,0,33,0,0,0,0,1,0,1,0,0,2,0,2,79.95,2684.85,0,0,52,3118,
2026,6348-SNFUS,1,0,0,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104,0,0,1,0,72,1,2,1,1,1,1,1,0,1,1,0,3,55.45,4179.2,0,0,32,4556,
2027,1347-KTTTA,1,0,0,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,0,0,1,0,64,0,0,0,0,1,1,1,1,1,2,0,3,102.45,6654.1,0,0,58,6398,
2028,4195-NZGTA,1,0,0,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,25.25,25.25,0,0,73,5858,
2029,7157-SMCFK,1,0,0,Valencia,91355,"34.43987, -118.644609",34.43987,-118.644609,0,0,0,1,61,0,0,2,2,2,2,2,2,2,1,1,1,19.75,1124.2,0,0,76,5411,
2030,4709-LKHYG,1,0,0,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,1,0,1,0,29,0,0,2,2,2,2,2,2,2,2,1,0,20.0,540.05,0,0,34,3800,
2031,2504-DSHIH,1,0,0,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109,0,1,1,0,23,0,1,0,0,0,0,0,0,1,0,1,0,86.8,1975.85,0,0,38,5788,
2032,0699-NDKJM,1,0,0,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673,1,0,1,0,57,1,2,1,1,1,1,0,1,1,0,0,2,58.75,3437.45,0,0,38,4115,
2033,9286-BHDQG,1,0,0,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,0,0,1,0,72,1,2,1,1,1,1,1,0,0,1,1,3,45.25,3139.8,0,0,22,5041,
2034,0230-WEQUW,1,0,0,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408,0,0,1,0,66,1,2,1,1,1,1,1,1,0,1,0,2,56.6,3789.2,0,0,77,5500,
2035,2040-LDIWQ,1,0,0,Woodland Hills,91367,"34.178068, -118.615714",34.178068,-118.615714,0,0,1,0,65,0,1,1,0,1,1,1,1,1,1,0,2,84.2,5324.5,0,0,33,5256,
2036,6496-JDSSB,1,0,0,Oak Park,91377,"34.19225, -118.776874",34.19225,-118.776874,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2,80.0,624.6,0,0,22,2165,
2037,4443-EMBNA,1,0,0,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048,1,0,1,0,71,0,1,2,2,2,2,2,2,2,1,1,2,24.75,1836.9,0,0,51,4642,
2038,6469-MRVET,1,0,0,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,0,0,1,0,1,0,0,2,2,2,2,2,2,2,2,0,0,20.2,20.2,0,0,21,4160,
2039,5961-VUSRV,1,0,0,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,1,0,0,0,12,0,0,2,2,2,2,2,2,2,2,0,2,19.35,219.35,0,0,57,4451,
2040,6778-JFCMK,1,0,0,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048,0,0,0,0,24,1,2,1,1,0,0,0,1,1,2,0,1,50.6,1288.75,0,0,32,4806,
2041,6341-JVQGF,1,0,0,Van Nuys,91406,"34.195685, -118.490752",34.195685,-118.490752,1,0,1,0,31,0,0,1,1,0,1,1,1,1,2,0,1,81.15,2545.75,0,0,54,5643,
2042,4811-JBUVU,1,0,0,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,0,0,0,0,30,0,1,0,0,0,0,1,0,1,0,0,3,89.9,2723.15,0,0,33,3233,
2043,0945-TSONX,1,0,0,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056,1,0,1,0,47,0,1,1,1,1,0,1,1,1,1,0,3,85.3,4107.25,0,0,30,5698,
2044,2651-ZCBXV,1,0,0,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,0,0,0,0,54,0,1,0,1,1,0,1,1,1,1,0,3,108.0,5760.65,0,0,73,6370,
2045,3316-UWXUY,1,0,0,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,0,0,0,0,50,0,0,0,1,1,0,1,0,1,0,0,3,93.5,4747.5,0,0,70,6367,
2046,7083-MIOPC,1,0,0,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,1,0,0,0,72,0,0,2,2,2,2,2,2,2,1,1,3,20.25,1566.9,0,0,49,5733,
2047,1984-GPTEH,1,0,0,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,1,0,0,0,29,0,1,2,2,2,2,2,2,2,0,1,0,25.15,702.0,0,0,46,5491,
2048,0621-JFHOL,1,0,0,North Hollywood,91602,"34.15136, -118.364786",34.15136,-118.364786,1,0,0,0,10,1,2,1,0,0,0,1,0,0,1,0,1,29.6,299.05,0,0,62,3180,
2049,9903-LYSAB,1,0,0,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,0,0,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,73.15,1305.95,0,0,73,4283,
2050,9227-UAQFT,1,0,0,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,0,0,0,0,16,0,0,2,2,2,2,2,2,2,1,1,1,19.75,284.35,0,0,53,4272,
2051,7301-ABVAD,1,0,0,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,1,0,0,0,72,0,1,1,0,1,1,1,1,1,1,1,2,86.6,6350.5,0,0,37,4530,
2052,6614-FHDBO,1,0,0,Rancho Cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478,0,0,0,0,72,0,1,0,0,1,1,1,1,1,1,1,2,109.2,7878.3,0,0,26,4551,
2053,7576-ASEJU,1,0,0,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068,1,0,1,0,41,0,0,1,1,0,0,1,1,1,2,0,3,74.7,3187.65,0,0,56,5246,
2054,9058-HRZSV,1,0,0,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399,1,1,1,0,65,0,0,0,1,1,1,0,0,1,0,1,0,94.4,6126.15,0,0,7,5348,
2055,4522-AKYLR,1,0,0,Chino Hills,91709,"33.942895, -117.725644",33.942895,-117.725644,1,1,0,0,13,0,0,1,0,1,1,0,0,0,0,0,0,54.8,731.3,0,0,7,5557,
2056,0221-WMXNQ,1,0,0,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,75.35,273.4,0,0,40,4033,
2057,0303-UNCIP,1,0,0,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,0,0,0,0,41,0,1,1,0,0,1,0,0,1,2,1,1,65.0,2531.8,0,0,57,5043,
2058,0959-WHOKV,1,0,0,Covina,91724,"34.08111, -117.853935",34.08111,-117.853935,0,0,0,0,42,0,1,0,1,1,1,0,0,1,2,0,0,99.0,4298.45,0,0,46,2887,
2059,4075-JFPGR,1,0,0,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,1,0,1,0,51,0,0,0,1,1,1,0,1,0,2,0,0,93.5,4619.55,0,0,68,5561,
2060,3282-ZISZV,1,0,0,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,0,0,0,0,32,0,1,1,0,1,1,1,1,1,2,1,3,83.7,2633.3,0,0,71,3945,
2061,3675-YDUPJ,1,0,0,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,0,0,0,0,10,0,0,2,2,2,2,2,2,2,0,0,1,19.85,193.05,0,0,58,3768,
2062,4111-BNXIF,1,0,0,Rancho Cucamonga,91739,"34.133809, -117.523724",34.133809,-117.523724,1,0,1,0,67,1,2,1,0,1,1,1,1,1,1,0,0,59.55,4103.9,0,0,56,4478,
2063,7017-VFHAY,1,0,0,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,1,0,1,1,61,0,1,0,1,1,1,1,1,1,1,1,3,115.1,7008.15,0,0,38,6090,
2064,6655-LHBYW,1,0,0,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815,0,0,0,0,50,0,1,0,1,1,1,1,1,1,2,1,3,114.35,5791.1,0,0,33,5068,
2065,5046-NUHWD,1,0,0,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,-117.973758,1,1,1,0,29,1,2,1,1,0,1,0,0,1,0,0,0,45.0,1228.65,0,0,50,3094,
2066,7529-ZDFXI,1,0,0,La Verne,91750,"34.144703, -117.770299",34.144703,-117.770299,0,1,1,0,57,0,1,0,0,1,0,0,0,1,0,0,0,89.85,4925.35,0,0,36,4429,
2067,7605-BDWDC,1,0,0,Mira Loma,91752,"33.999992, -117.535395",33.999992,-117.535395,1,0,0,0,31,1,2,1,1,1,0,1,0,1,1,0,2,49.85,1520.1,0,0,67,2539,
2068,1950-KSVVJ,1,0,0,Monterey Park,91754,"34.050322, -118.147037",34.050322,-118.147037,1,0,1,0,45,0,1,0,1,1,1,1,1,1,2,1,1,113.3,5032.25,0,0,61,4885,
2069,0123-CRBRT,1,0,0,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,1,0,1,0,61,0,1,1,1,1,1,1,1,1,1,1,1,88.1,5526.75,0,0,40,5152,
2070,6292-TOSSS,1,0,0,Mt Baldy,91759,"34.231318, -117.662032",34.231318,-117.662032,0,0,0,0,50,0,1,2,2,2,2,2,2,2,1,1,2,24.9,1195.25,0,0,68,4297,
2071,3197-ARFOY,1,0,0,Ontario,91761,"34.035602, -117.591528",34.035602,-117.591528,1,1,0,0,19,0,0,0,1,1,0,1,1,1,0,0,1,105.0,2007.25,0,0,59,3524,
2072,7014-ZZXAW,1,0,0,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,1,0,1,0,71,0,1,2,2,2,2,2,2,2,1,0,3,24.25,1732.95,0,0,59,5409,
2073,7633-MVPUY,1,0,0,Diamond Bar,91765,"33.992416, -117.807874",33.992416,-117.807874,0,0,1,0,57,0,0,1,1,1,0,1,0,0,1,0,0,59.75,3450.15,0,0,68,4012,
2074,4716-HHKQH,1,0,0,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997,0,1,1,0,20,0,1,0,0,1,0,1,1,1,0,1,0,107.05,2172.05,0,0,65,5328,
2075,3179-GBRWV,1,0,0,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,0,1,1,0,21,0,0,1,1,1,0,0,0,1,0,0,2,64.95,1339.8,0,0,23,4604,
2076,8645-KWHJO,1,0,0,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,0,0,0,0,14,1,2,1,0,0,1,1,1,1,0,0,0,55.0,771.95,0,0,23,4900,
2077,4130-MZLCC,1,0,0,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,2,50.55,244.75,0,0,54,2739,
2078,0314-TKOSI,1,0,0,Upland,91784,"34.141146, -117.655583",34.141146,-117.655583,1,0,0,0,6,0,0,1,1,1,0,0,0,0,0,1,1,55.15,322.9,0,0,42,5377,
2079,8229-MYEJZ,1,0,0,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934,1,0,0,0,10,0,0,1,0,1,0,0,0,0,0,1,0,51.2,498.25,0,0,47,5765,
2080,2080-SRCDE,1,0,0,Walnut,91789,"34.018354, -117.85492",34.018354,-117.85492,1,0,0,1,1,0,1,2,2,2,2,2,2,2,0,1,1,25.4,25.4,0,0,38,4556,
2081,9577-WJVCQ,1,0,0,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007,1,0,0,0,68,0,1,1,1,0,0,0,0,0,0,1,1,54.45,3687.75,0,0,24,5310,
2082,6202-DYYFX,1,0,0,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,1,0,0,0,22,0,1,0,0,0,0,0,0,0,2,0,3,76.0,1783.6,0,0,41,2031,
2083,3808-HFKDE,1,0,0,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,1,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,44.35,927.15,0,0,59,3460,
2084,3727-OWVYD,1,0,0,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,0,0,0,0,35,0,0,1,1,1,1,0,0,0,2,1,1,61.2,2021.2,0,0,70,2075,
2085,2294-SALNE,1,0,0,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,0,0,1,0,23,0,0,0,0,1,1,1,0,0,2,1,1,86.8,1940.8,0,0,54,3200,
2086,4847-TAJYI,1,0,0,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459,1,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,89.35,567.8,0,0,75,2578,
2087,1563-IWQEX,1,0,0,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026,1,0,0,0,12,0,0,2,2,2,2,2,2,2,0,1,1,19.7,220.35,0,0,71,5715,
2088,8203-XJZRC,1,0,0,Chula Vista,91914,"32.688506, -116.938632",32.688506,-116.938632,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,1,20.25,20.25,0,0,57,5384,
2089,6556-DBKZF,1,0,0,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,1,0,1,1,71,0,0,0,0,0,1,0,0,0,1,1,0,76.05,5436.45,0,0,26,5841,
2090,6851-WEFYX,1,0,0,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,0,1,1,0,35,0,1,0,0,0,1,0,1,1,0,0,0,100.8,3437.5,0,0,38,3318,
2091,2985-JUUBZ,1,0,0,Dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,0,0,1,1,40,0,1,1,0,0,1,0,1,1,0,0,0,74.55,3015.75,0,0,64,3718,
2092,0895-LMRSF,1,0,0,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009,0,0,0,0,23,0,0,1,0,0,0,0,1,1,2,0,2,64.9,1509.8,0,0,50,3314,
2093,8266-VBFQL,1,0,0,Jamul,91935,"32.695681, -116.798386",32.695681,-116.798386,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,90.4,356.65,0,0,35,3314,
2094,8181-YHCMF,1,0,0,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,1,0,1,0,68,1,2,1,0,1,1,1,1,1,1,1,3,60.3,4109.0,0,0,24,4864,
2095,2240-HSJQD,1,0,0,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,0,0,0,1,38,0,1,0,0,1,0,0,0,0,0,0,1,81.85,3141.7,0,0,55,3571,
2096,1248-DYXUB,1,0,0,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,0,0,1,1,52,0,1,2,2,2,2,2,2,2,1,1,1,24.8,1229.1,0,0,76,5320,
2097,4115-BNPJY,1,0,0,National City,91950,"32.67102, -117.095235",32.67102,-117.095235,0,0,1,0,29,0,0,1,0,0,1,1,1,1,1,1,1,75.55,2054.4,0,0,44,5625,
2098,3167-SNQPL,1,0,0,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,0,1,1,1,38,0,1,0,0,1,0,0,1,1,0,1,0,101.15,3741.85,0,0,78,4036,
2099,4091-TVOCN,1,0,0,Potrero,91963,"32.619465, -116.593605",32.619465,-116.593605,0,0,0,0,48,0,1,1,1,0,1,0,1,1,2,0,3,78.75,3682.45,0,0,69,2257,
2100,1098-TDVUQ,1,0,0,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,0,2,19.25,19.25,0,0,66,4745,
2101,7277-OZCGZ,1,0,0,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,1,0,0,0,22,0,0,0,1,0,0,1,0,1,0,0,0,89.05,1886.25,0,0,75,5479,
2102,1557-EMYVT,1,0,0,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,1,0,0,0,43,0,1,0,1,1,1,1,1,1,1,1,3,115.05,4895.1,0,0,57,4115,
2103,2799-ARNLO,1,0,0,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69.35,341.6,0,0,41,5437,
2104,5027-YOCXN,1,0,0,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,0,0,1,0,51,0,1,0,1,1,0,1,1,1,2,1,3,110.05,5686.4,0,0,56,5604,
2105,3973-SKMLN,1,0,0,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,0,0,0,0,71,0,0,2,2,2,2,2,2,2,1,0,3,19.9,1355.1,0,0,28,5308,
2106,6745-JEFZB,1,0,0,El Cajon,92019,"32.785165, -116.862648",32.785165,-116.862648,0,0,1,0,35,0,1,0,0,0,0,1,1,0,0,0,3,91.5,3236.35,0,0,78,3617,
2107,9880-TDQAC,1,0,0,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,1,0,1,0,72,1,2,1,0,1,1,1,1,1,1,0,0,60.0,4264.0,0,0,43,5471,
2108,8705-WZCYL,1,0,0,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44.8,44.8,0,0,31,2269,
2109,7102-JJVTX,1,0,0,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,1,0,1,0,9,0,0,1,1,0,0,0,0,0,2,1,1,48.6,422.3,0,0,46,4562,
2110,8626-PTQGE,1,0,0,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,0,0,0,0,69,1,2,1,1,1,0,1,1,1,1,0,2,60.05,4176.7,0,0,22,5388,
2111,4983-CLMLV,1,0,0,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,1,0,1,0,52,0,1,0,0,1,0,1,1,1,0,0,3,102.7,5138.1,0,0,63,4044,
2112,5701-YVSVF,1,0,0,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,1,1,1,0,11,0,0,0,0,0,0,1,1,0,0,0,0,82.9,880.05,0,0,21,4413,
